COMMAND	PID	USER	FD	TYPE	NODE	NAME
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	10961128
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	219464
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	325944
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	776264
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	285840
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	1065824
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	317512
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	96248
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	1369352
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	112960
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	1255152
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	165968
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	42920
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	68128
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	465008
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	43416
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	157224
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	101320
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	163200
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	387768
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	18816
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	108936
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	18640
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	257360
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	26824
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	513192
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	1329768
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	391312
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	1283568
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	709496
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	664632
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	126472
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	52576
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	1293928
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	85448
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	532104
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	157944
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	1183496
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	1063760
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	551360
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	34968
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	2029224
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	1819632
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	223424
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	43160
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	1243928
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	1080504
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	219008
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	67712
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	8037912
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	1207920
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	387448
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	1957200
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	18664
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	27002
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	6874
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	2542104
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	191472
gnome-she	1606	1625	gnome-s:d	kwchen	0,49	2
gnome-she	1606	1625	gnome-s:d	kwchen	1,3	0t0
gnome-she	1606	1625	gnome-s:d	kwchen	0xffff96f989d8e000	0t0
gnome-she	1606	1625	gnome-s:d	kwchen	0xffff96f989d8e000	0t0
gnome-she	1606	1625	gnome-s:d	kwchen	0,13	0
gnome-she	1606	1625	gnome-s:d	kwchen	0,13	0
gnome-she	1606	1625	gnome-s:d	kwchen	0xffff96f989d46800	0t0
gnome-she	1606	1625	gnome-s:d	kwchen	0,13	0
gnome-she	1606	1625	gnome-s:d	kwchen	0xffff96f989d47800	0t0
gnome-she	1606	1625	gnome-s:d	kwchen	0,13	0
gnome-she	1606	1625	gnome-s:d	kwchen	0t0	34302
gnome-she	1606	1625	gnome-s:d	kwchen	0xffff96f989d8f400	0t0
gnome-she	1606	1625	gnome-s:d	kwchen	0t0	34303
gnome-she	1606	1625	gnome-s:d	kwchen	0xffff96f989d8fc00	0t0
gnome-she	1606	1625	gnome-s:d	kwchen	0,13	0
gnome-she	1606	1625	gnome-s:d	kwchen	0xffff96f989d8f000	0t0
gnome-she	1606	1625	gnome-s:d	kwchen	0,12	0t0
gnome-she	1606	1625	gnome-s:d	kwchen	0,13	0
gnome-she	1606	1625	gnome-s:d	kwchen	0,13	0
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	64
gnome-she	1606	1625	gnome-s:d	kwchen	0xffff96f98b3b8000	0t0
gnome-she	1606	1625	gnome-s:d	kwchen	0,13	0
gnome-she	1606	1625	gnome-s:d	kwchen	0xffff96f95ba43400	0t0
gnome-she	1606	1625	gnome-s:d	kwchen	0,13	0
gnome-she	1606	1625	gnome-s:d	kwchen	0,12	0t0
gnome-she	1606	1625	gnome-s:d	kwchen	0,13	0
gnome-she	1606	1625	gnome-s:d	kwchen	0,24	0t0
gnome-she	1606	1625	gnome-s:d	kwchen	0xffff96f989e16800	0t0
gnome-she	1606	1625	gnome-s:d	kwchen	0xffff96f989efb800	0t0
gnome-she	1606	1625	gnome-s:d	kwchen	0,13	0
gnome-she	1606	1625	gnome-s:d	kwchen	0xffff96f957fec800	0t0
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	1160
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	32768
gnome-she	1606	1625	gnome-s:d	kwchen	0xffff96f9875b5c00	0t0
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	108
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	32768
gnome-she	1606	1625	gnome-s:d	kwchen	0,13	0
gnome-she	1606	1625	gnome-s:d	kwchen	8,5	12288
gnome-she	1606	1625	gnome-s:d	kwchen	0,13	0
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	4096
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	4096
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	23168
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	10469080
gnome-she	1606	1626	gnome-s:d	kwchen	0,1	40141
gnome-she	1606	1626	gnome-s:d	kwchen	0,1	32424
gnome-she	1606	1626	gnome-s:d	kwchen	0,1	40138
gnome-she	1606	1626	gnome-s:d	kwchen	0,1	23
gnome-she	1606	1626	gnome-s:d	kwchen	0,1	42
gnome-she	1606	1626	gnome-s:d	kwchen	0,1	37109
gnome-she	1606	1626	gnome-s:d	kwchen	0,1	34696
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	133408
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	211232
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	202760
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	694408
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	22368
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	20332392
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	83065640
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	133344
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	319496
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	247896
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	105528
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	80736
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	499952
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	44848
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	526688
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	343240
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	18664
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	22680
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	129264
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	38984
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	284904
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	18576
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	12328
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	22600
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	137784
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	56096
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	22600
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	191040
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	902016
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	51512
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	71672
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1212216
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	309712
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	108616
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1799408
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	633560
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	180064
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	489608
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	22368
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	11992
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	13544
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	757076
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	44064
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	22960
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	3520
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	87624
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	3200
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1688
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	4792
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1792
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	4224
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	6560
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	2416
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	4808
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	16784
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1864
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1904
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1968
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1872
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1784
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1800
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1792
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1880
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	2128
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1792
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1800
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	20008
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	24856
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	3008
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	3288
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	22280
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	77200
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	16312
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	3224
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1968
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1824
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1872
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	9208
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	5360
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	10128
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	3368
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	47336
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	2360
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1728
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	2144
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1688
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	2120
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1696
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1872
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	55112
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	62456
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	11272
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	10336
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	9603656
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	14360
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	340712
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	353824
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	754434
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	31000
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	745174
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	717824
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	818
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	137804
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	712
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	50936
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	15680
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	20184
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	6448
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	44040
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	309588
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	107856
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	11176
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	48973
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	24368
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	32956
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	37772
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	19176
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	302748
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	18704
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	40828
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	30288
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	235316
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	677088
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1267200
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	30632
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1932
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	3344
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	4852
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	8784
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1340
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	89068
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	74092
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	39216
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	48836
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	353336
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	22209536
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	64
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	32768
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	108
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	32768
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1160
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	34656
gnome-she	1606	1626	gnome-s:d	kwchen	0,1	28
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	16268
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	240
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	836
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	69220
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	191948
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	58972
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	24868
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	355320
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	256232
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	231928
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1310728
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	51832
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	208152
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	346840
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	39216
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	43544
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	109200
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	55616
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	64024
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	686160
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	22872
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	112856
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	508984
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	333612
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	2013568
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	12204
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	50856
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	327184
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	108760
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	6160
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	35064
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	14552
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	35032
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	22744
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	223640
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	275992
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	3268
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	4412
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1676
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	948
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	14344
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	3328
gnome-she	1606	1626	gnome-s:d	kwchen	0,1	4
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	67656
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	161429
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	14842720
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	47064
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	182344
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	28046896
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	34888
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	534880
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	224072
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	231592
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	84120
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1575112
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	129096
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	137584
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	112848
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	22680
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	26800
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	116984
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	96728
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	22744
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	39368
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	100520
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	38904
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	141912
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	715200
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	192032
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1976648
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	3132040
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	182560
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	178488
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	41152
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	584392
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	351352
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	334192
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	30936
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1914336
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	129248
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	162264
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1168056
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1265624
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	231640
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	39448
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	55544
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	14568
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	223304
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	678064
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	40040
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	64808
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	14368
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	39448
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	72008
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	68784
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	315968
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	76384
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	39144
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	18688
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	18648
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	71912
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	166488
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	14048
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	39888
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	155584
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	47584
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	106176
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	14496
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	38840
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	178528
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	47176
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	264768
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	71680
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	52248
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	22944
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	47504
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	14512
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	81600
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	547152
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	80512
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	120824
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	14488
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	170056
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	71912
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	104984
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1952928
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	319528
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	10961128
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	219464
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	325944
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	776264
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	285840
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1065824
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	317512
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	96248
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1369352
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	112960
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1255152
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	165968
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	42920
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	68128
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	465008
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	43416
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	157224
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	101320
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	163200
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	387768
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	18816
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	108936
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	18640
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	257360
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	26824
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	513192
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1329768
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	391312
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1283568
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	709496
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	664632
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	126472
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	52576
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1293928
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	85448
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	532104
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	157944
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1183496
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1063760
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	551360
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	34968
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	2029224
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1819632
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	223424
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	43160
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1243928
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1080504
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	219008
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	67712
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	8037912
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1207920
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	387448
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	1957200
gnome-she	1606	1626	gnome-s:d	kwchen	8,5	18664
